Member_number,Date,productId,items,productName,price,Category
3887,2014-09-24,23,1,pork,7.2,Fresh Food
1823,2014-04-16,2,3,whole milk,1.8,Dairy
1418,2014-12-02,154,3,cake bar,2.4,Bakery & Sweets
3931,2014-10-09,1,3,tropical fruit,7.8,Fresh Food
2059,2014-03-15,19,1,sausage,3.1,Fresh Food
1004,2014-02-04,3,3,pip fruit,3.0,Fresh Food
1507,2014-04-04,21,2,hamburger meat,12.3,Fresh Food
3185,2014-03-04,23,3,pork,7.2,Fresh Food
3369,2014-07-18,22,2,root vegetables,1.8,Fresh Food
3407,2014-09-01,17,1,bottled water,0.5,Beverages
1610,2014-12-23,50,2,bottled beer,1.8,Beverages
2291,2014-03-26,57,2,meat,8.5,Fresh Food
4868,2014-04-04,6,2,pot plants,3.5,Household & Hygiene
1051,2014-09-17,23,1,pork,7.2,Fresh Food
1785,2014-02-23,4,1,other vegetables,0.8,Fresh Food
4097,2014-10-03,8,1,beef,19.5,Fresh Food
1207,2014-12-09,2,1,whole milk,1.8,Dairy
4002,2014-01-13,142,3,seasonal products,5.4,Specialty & Seasonal
4266,2014-09-02,15,1,specialty bar,5.2,Bakery & Sweets
2873,2014-01-28,38,2,soda,0.8,Beverages
4220,2014-05-05,5,1,rolls/buns,1.2,Bakery & Sweets
1218,2014-05-28,57,3,meat,8.5,Fresh Food
4956,2014-07-05,129,3,mayonnaise,1.8,Specialty & Seasonal
2688,2014-01-23,76,3,sliced cheese,4.2,Dairy
1082,2014-05-13,8,2,beef,19.5,Fresh Food
3844,2014-11-13,6,1,pot plants,3.5,Household & Hygiene
4314,2014-10-05,19,1,sausage,3.1,Fresh Food
4404,2014-03-13,4,1,other vegetables,0.8,Fresh Food
4388,2014-02-18,1,2,tropical fruit,7.8,Fresh Food
2547,2014-03-09,3,2,pip fruit,3.0,Fresh Food
2157,2014-06-02,40,3,grapes,9.4,Fresh Food
1118,2014-11-07,3,3,pip fruit,3.0,Fresh Food
3941,2014-11-10,26,1,berries,10.8,Fresh Food
1799,2014-12-16,1,2,tropical fruit,7.8,Fresh Food
2869,2014-08-02,17,2,bottled water,0.5,Beverages
3161,2014-10-09,2,1,whole milk,1.8,Dairy
3008,2014-04-15,22,1,root vegetables,1.8,Fresh Food
1619,2014-07-20,51,3,dessert,1.15,Bakery & Sweets
1970,2014-06-05,20,3,brown bread,0.8,Bakery & Sweets
2860,2014-01-11,1,3,tropical fruit,7.8,Fresh Food
3456,2014-12-24,152,1,softener,11.8,Household & Hygiene
4394,2014-07-18,23,1,pork,7.2,Fresh Food
1027,2014-05-14,152,3,softener,11.8,Household & Hygiene
3466,2014-05-31,4,3,other vegetables,0.8,Fresh Food
2810,2014-02-08,22,2,root vegetables,1.8,Fresh Food
1023,2014-12-30,19,2,sausage,3.1,Fresh Food
3045,2014-01-29,130,3,dental care,11.45,Personal Care
4200,2014-06-23,21,3,hamburger meat,12.3,Fresh Food
4280,2014-09-06,69,2,domestic eggs,1.25,Fresh Food
4257,2014-02-03,64,3,UHT-milk,2.1,Dairy
3720,2014-03-22,7,2,citrus fruit,1.5,Fresh Food
3927,2014-09-26,74,2,whipped/sour cream,5.5,Dairy
1269,2014-10-07,32,2,red/blush wine,12.2,Beverages
2907,2014-12-19,29,1,ham,15.2,Fresh Food
3784,2014-04-30,22,1,root vegetables,1.8,Fresh Food
4770,2014-05-15,22,3,root vegetables,1.8,Fresh Food
3287,2014-05-13,22,2,root vegetables,1.8,Fresh Food
4003,2014-11-14,107,1,liver loaf,8.5,Fresh Food
1723,2014-07-21,7,3,citrus fruit,1.5,Fresh Food
3832,2014-03-23,1,3,tropical fruit,7.8,Fresh Food
3758,2014-01-02,5,3,rolls/buns,1.2,Bakery & Sweets
3881,2014-06-04,49,3,beverages,1.1,Beverages
3596,2014-01-21,75,3,frozen vegetables,2.5,Frozen & Processed Food
4765,2014-01-08,8,2,beef,19.5,Fresh Food
4304,2014-07-18,71,3,shopping bags,5.12,Household & Hygiene
2065,2014-11-28,115,2,waffles,2.5,Bakery & Sweets
1935,2014-04-24,4,1,other vegetables,0.8,Fresh Food
1764,2014-09-20,18,3,yogurt,2.2,Dairy
3565,2014-04-15,14,1,chocolate,11.5,Bakery & Sweets
3559,2014-07-17,5,2,rolls/buns,1.2,Bakery & Sweets
2499,2014-07-20,74,2,whipped/sour cream,5.5,Dairy
1474,2014-08-13,57,1,meat,8.5,Fresh Food
2289,2014-02-05,26,3,berries,10.8,Fresh Food
1522,2014-01-07,2,3,whole milk,1.8,Dairy
1887,2014-07-08,23,1,pork,7.2,Fresh Food
3109,2014-03-25,4,1,other vegetables,0.8,Fresh Food
3998,2014-09-10,22,1,root vegetables,1.8,Fresh Food
3181,2014-05-08,3,3,pip fruit,3.0,Fresh Food
1813,2014-12-01,57,3,meat,8.5,Fresh Food
3171,2014-10-17,4,3,other vegetables,0.8,Fresh Food
4944,2014-01-20,127,1,organic sausage,8.6,Fresh Food
4710,2014-02-17,4,3,other vegetables,0.8,Fresh Food
2104,2014-07-02,24,2,pastry,3.1,Bakery & Sweets
1743,2014-12-01,22,1,root vegetables,1.8,Fresh Food
2949,2014-06-01,23,3,pork,7.2,Fresh Food
4416,2014-10-02,4,1,other vegetables,0.8,Fresh Food
2000,2014-07-04,77,2,dish cleaner,2.5,Household & Hygiene
4114,2014-03-27,22,2,root vegetables,1.8,Fresh Food
1435,2014-02-06,53,1,specialty chocolate,18.8,Bakery & Sweets
3841,2014-07-29,92,1,vinegar,1.5,Pantry Staples
3323,2014-03-06,26,2,berries,10.8,Fresh Food
1184,2014-06-24,8,1,beef,19.5,Fresh Food
3378,2014-03-13,101,2,canned fish,2.1,Frozen & Processed Food
1561,2014-10-17,136,2,dishes,6.8,Specialty & Seasonal
2817,2014-09-25,78,3,baking powder,1.8,Pantry Staples
4272,2014-11-25,114,1,napkins,21.8,Household & Hygiene
4376,2014-05-25,12,1,fruit/vegetable juice,2.1,Beverages
3867,2014-07-24,24,3,pastry,3.1,Bakery & Sweets
1702,2014-01-12,18,2,yogurt,2.2,Dairy
2381,2014-04-27,3,1,pip fruit,3.0,Fresh Food
1948,2014-09-23,2,3,whole milk,1.8,Dairy
2868,2014-04-22,38,3,soda,0.8,Beverages
4531,2014-05-12,49,1,beverages,1.1,Beverages
1370,2014-09-09,12,3,fruit/vegetable juice,2.1,Beverages
1102,2014-09-30,18,2,yogurt,2.2,Dairy
2473,2014-11-09,2,3,whole milk,1.8,Dairy
2266,2014-08-30,4,2,other vegetables,0.8,Fresh Food
1655,2014-11-04,3,2,pip fruit,3.0,Fresh Food
2649,2014-08-02,17,1,bottled water,0.5,Beverages
1740,2014-02-21,22,3,root vegetables,1.8,Fresh Food
4617,2014-11-18,18,2,yogurt,2.2,Dairy
2921,2014-03-04,59,2,hard cheese,4.5,Dairy
2533,2014-12-23,21,3,hamburger meat,12.3,Fresh Food
3168,2014-03-26,20,2,brown bread,0.8,Bakery & Sweets
2993,2014-10-23,66,3,onions,1.3,Fresh Food
4292,2014-04-06,33,1,frozen potato products,3.0,Frozen & Processed Food
1674,2014-06-30,10,2,chicken,7.2,Fresh Food
2092,2014-04-01,80,2,salty snack,0.5,Snacks
1062,2014-11-07,29,3,ham,15.2,Fresh Food
1015,2014-06-28,12,3,fruit/vegetable juice,2.1,Beverages
4149,2014-02-11,1,3,tropical fruit,7.8,Fresh Food
3476,2014-02-05,36,3,frozen meals,9.7,Frozen & Processed Food
4786,2014-07-13,14,2,chocolate,11.5,Bakery & Sweets
2054,2014-08-06,83,1,white bread,0.3,Bakery & Sweets
2518,2014-12-06,73,1,oil,3.4,Pantry Staples
4771,2014-12-26,4,1,other vegetables,0.8,Fresh Food
4666,2014-09-27,18,1,yogurt,2.2,Dairy
4513,2014-01-30,51,3,dessert,1.15,Bakery & Sweets
1225,2014-11-29,16,2,butter milk,6.1,Dairy
3496,2014-08-11,28,2,misc. beverages,1.2,Beverages
1720,2014-09-13,37,2,herbs,6.5,Fresh Food
4091,2014-03-31,13,3,packaged fruit/vegetables,3.5,Fresh Food
3477,2014-07-17,1,2,tropical fruit,7.8,Fresh Food
3227,2014-08-20,50,3,bottled beer,1.8,Beverages
2123,2014-06-06,60,2,cream cheese,6.3,Dairy
4837,2014-12-17,2,1,whole milk,1.8,Dairy
4316,2014-08-31,57,3,meat,8.5,Fresh Food
3263,2014-06-30,14,2,chocolate,11.5,Bakery & Sweets
3421,2014-06-13,82,1,pet care,5.8,Pet Care
4819,2014-04-23,135,1,meat spreads,7.8,Fresh Food
1294,2014-10-07,115,1,waffles,2.5,Bakery & Sweets
1309,2014-05-06,24,3,pastry,3.1,Bakery & Sweets
2589,2014-06-07,2,3,whole milk,1.8,Dairy
1234,2014-04-14,18,2,yogurt,2.2,Dairy
2685,2014-04-12,11,1,butter,3.2,Dairy
1395,2014-11-24,19,2,sausage,3.1,Fresh Food
2480,2014-03-01,4,2,other vegetables,0.8,Fresh Food
4303,2014-01-17,35,1,sugar,1.2,Bakery & Sweets
3915,2014-09-24,4,2,other vegetables,0.8,Fresh Food
3646,2014-05-12,5,3,rolls/buns,1.2,Bakery & Sweets
2443,2014-05-22,3,2,pip fruit,3.0,Fresh Food
4616,2014-10-16,22,1,root vegetables,1.8,Fresh Food
2325,2014-05-06,66,3,onions,1.3,Fresh Food
1660,2014-06-15,28,3,misc. beverages,1.2,Beverages
3982,2014-11-22,156,2,jam,5.22,Bakery & Sweets
3181,2014-10-07,69,2,domestic eggs,1.25,Fresh Food
3251,2014-10-20,38,3,soda,0.8,Beverages
4846,2014-10-28,2,2,whole milk,1.8,Dairy
4511,2014-08-18,23,1,pork,7.2,Fresh Food
1689,2014-09-19,8,2,beef,19.5,Fresh Food
3789,2014-03-10,6,2,pot plants,3.5,Household & Hygiene
2737,2014-12-26,4,3,other vegetables,0.8,Fresh Food
1374,2014-09-01,35,2,sugar,1.2,Bakery & Sweets
3948,2014-02-20,115,2,waffles,2.5,Bakery & Sweets
4544,2014-05-15,17,2,bottled water,0.5,Beverages
2758,2014-06-30,2,1,whole milk,1.8,Dairy
1659,2014-07-05,136,2,dishes,6.8,Specialty & Seasonal
4988,2014-12-13,28,1,misc. beverages,1.2,Beverages
4073,2014-04-26,39,1,detergent,5.5,Household & Hygiene
1212,2014-05-25,8,1,beef,19.5,Fresh Food
3657,2014-05-29,11,1,butter,3.2,Dairy
1187,2014-06-08,38,3,soda,0.8,Beverages
4251,2014-07-02,29,1,ham,15.2,Fresh Food
1100,2014-02-20,21,2,hamburger meat,12.3,Fresh Food
1410,2014-05-23,18,1,yogurt,2.2,Dairy
3871,2014-08-16,2,2,whole milk,1.8,Dairy
1756,2014-09-22,64,1,UHT-milk,2.1,Dairy
4780,2014-08-16,71,3,shopping bags,5.12,Household & Hygiene
4435,2014-01-27,22,1,root vegetables,1.8,Fresh Food
3212,2014-04-09,27,1,coffee,8.5,Beverages
2871,2014-05-03,2,3,whole milk,1.8,Dairy
2645,2014-10-23,38,1,soda,0.8,Beverages
3469,2014-04-11,2,2,whole milk,1.8,Dairy
2349,2014-10-12,84,1,female sanitary products,2.5,Personal Care
3247,2014-09-03,3,1,pip fruit,3.0,Fresh Food
1202,2014-04-21,27,1,coffee,8.5,Beverages
1512,2014-04-29,50,3,bottled beer,1.8,Beverages
3294,2014-03-01,22,1,root vegetables,1.8,Fresh Food
3142,2014-02-12,1,1,tropical fruit,7.8,Fresh Food
4632,2014-09-18,22,2,root vegetables,1.8,Fresh Food
3411,2014-11-30,2,1,whole milk,1.8,Dairy
1200,2014-02-27,20,1,brown bread,0.8,Bakery & Sweets
1107,2014-09-26,71,1,shopping bags,5.12,Household & Hygiene
4070,2014-03-08,53,1,specialty chocolate,18.8,Bakery & Sweets
3901,2014-11-30,45,2,curd,9.8,Dairy
3615,2014-06-13,35,2,sugar,1.2,Bakery & Sweets
3857,2014-12-30,38,3,soda,0.8,Beverages
3142,2014-09-01,46,1,pasta,3.1,Pantry Staples
2011,2014-05-18,61,3,liquor,8.5,Beverages
3414,2014-04-02,17,3,bottled water,0.5,Beverages
3013,2014-03-25,2,1,whole milk,1.8,Dairy
3053,2014-12-13,5,2,rolls/buns,1.2,Bakery & Sweets
2270,2014-12-18,1,2,tropical fruit,7.8,Fresh Food
3844,2014-09-25,49,1,beverages,1.1,Beverages
1578,2014-11-29,75,1,frozen vegetables,2.5,Frozen & Processed Food
1364,2014-08-11,4,2,other vegetables,0.8,Fresh Food
4902,2014-11-21,80,1,salty snack,0.5,Snacks
2696,2014-12-23,2,1,whole milk,1.8,Dairy
1449,2014-07-18,2,1,whole milk,1.8,Dairy
3277,2014-08-30,12,2,fruit/vegetable juice,2.1,Beverages
1719,2014-11-14,2,3,whole milk,1.8,Dairy
3111,2014-10-30,38,3,soda,0.8,Beverages
4135,2014-02-22,4,1,other vegetables,0.8,Fresh Food
2261,2014-01-21,1,2,tropical fruit,7.8,Fresh Food
3835,2014-10-15,12,1,fruit/vegetable juice,2.1,Beverages
4379,2014-08-26,5,2,rolls/buns,1.2,Bakery & Sweets
4284,2014-10-06,38,1,soda,0.8,Beverages
2815,2014-09-23,51,2,dessert,1.15,Bakery & Sweets
4394,2014-02-14,4,2,other vegetables,0.8,Fresh Food
1400,2014-10-11,5,3,rolls/buns,1.2,Bakery & Sweets
2964,2014-10-03,73,1,oil,3.4,Pantry Staples
2457,2014-07-09,4,3,other vegetables,0.8,Fresh Food
3725,2014-03-08,27,3,coffee,8.5,Beverages
2041,2014-06-19,22,2,root vegetables,1.8,Fresh Food
1259,2014-06-10,21,1,hamburger meat,12.3,Fresh Food
1235,2014-10-04,54,2,condensed milk,3.5,Dairy
4820,2014-07-02,4,2,other vegetables,0.8,Fresh Food
4690,2014-12-20,80,2,salty snack,0.5,Snacks
4308,2014-11-29,38,1,soda,0.8,Beverages
2944,2014-07-31,49,1,beverages,1.1,Beverages
4809,2014-06-21,20,2,brown bread,0.8,Bakery & Sweets
2803,2014-03-04,71,1,shopping bags,5.12,Household & Hygiene
2925,2014-11-24,7,2,citrus fruit,1.5,Fresh Food
4329,2014-04-06,136,1,dishes,6.8,Specialty & Seasonal
2811,2014-06-20,16,1,butter milk,6.1,Dairy
1527,2014-01-29,4,3,other vegetables,0.8,Fresh Food
2909,2014-09-06,2,2,whole milk,1.8,Dairy
2045,2014-04-11,18,3,yogurt,2.2,Dairy
2170,2014-02-24,42,3,fish,10.2,Fresh Food
3962,2014-11-15,5,2,rolls/buns,1.2,Bakery & Sweets
3065,2014-03-14,2,2,whole milk,1.8,Dairy
1425,2014-02-06,7,1,citrus fruit,1.5,Fresh Food
2692,2014-10-04,11,2,butter,3.2,Dairy
4893,2014-06-27,45,3,curd,9.8,Dairy
1528,2014-02-01,75,3,frozen vegetables,2.5,Frozen & Processed Food
2587,2014-10-29,158,2,flower (seeds),6.8,Household & Hygiene
4065,2014-01-13,20,3,brown bread,0.8,Bakery & Sweets
1616,2014-11-07,2,1,whole milk,1.8,Dairy
1476,2014-01-16,18,3,yogurt,2.2,Dairy
3133,2014-07-12,16,1,butter milk,6.1,Dairy
4770,2014-02-22,11,3,butter,3.2,Dairy
4725,2014-12-19,20,1,brown bread,0.8,Bakery & Sweets
3293,2014-10-17,5,1,rolls/buns,1.2,Bakery & Sweets
3244,2014-06-21,101,2,canned fish,2.1,Frozen & Processed Food
4941,2014-09-09,27,1,coffee,8.5,Beverages
4840,2014-08-27,66,2,onions,1.3,Fresh Food
3439,2014-05-14,75,3,frozen vegetables,2.5,Frozen & Processed Food
4609,2014-05-01,8,3,beef,19.5,Fresh Food
3818,2014-03-11,22,3,root vegetables,1.8,Fresh Food
1001,2014-12-12,2,1,whole milk,1.8,Dairy
4523,2014-07-11,29,3,ham,15.2,Fresh Food
2349,2014-05-28,18,3,yogurt,2.2,Dairy
2026,2014-01-07,4,2,other vegetables,0.8,Fresh Food
3587,2014-08-03,4,2,other vegetables,0.8,Fresh Food
3959,2014-07-05,21,3,hamburger meat,12.3,Fresh Food
2901,2014-08-09,74,3,whipped/sour cream,5.5,Dairy
2689,2014-04-19,119,1,long life bakery product,9.9,Bakery & Sweets
1844,2014-04-27,3,1,pip fruit,3.0,Fresh Food
3629,2014-07-05,32,3,red/blush wine,12.2,Beverages
4991,2014-08-28,2,2,whole milk,1.8,Dairy
1003,2014-10-15,22,3,root vegetables,1.8,Fresh Food
4455,2014-06-18,22,1,root vegetables,1.8,Fresh Food
2662,2014-12-05,1,2,tropical fruit,7.8,Fresh Food
2948,2014-07-20,18,2,yogurt,2.2,Dairy
4281,2014-08-14,91,1,frozen dessert,2.8,Frozen & Processed Food
1880,2014-09-17,4,3,other vegetables,0.8,Fresh Food
4858,2014-08-17,4,3,other vegetables,0.8,Fresh Food
2907,2014-03-25,70,3,margarine,3.5,Pantry Staples
2339,2014-01-28,17,1,bottled water,0.5,Beverages
3479,2014-06-06,37,2,herbs,6.5,Fresh Food
2562,2014-11-14,18,1,yogurt,2.2,Dairy
3204,2014-05-29,1,3,tropical fruit,7.8,Fresh Food
3200,2014-10-27,18,1,yogurt,2.2,Dairy
4950,2014-04-20,147,2,cream,5.2,Dairy
1279,2014-02-13,73,1,oil,3.4,Pantry Staples
2245,2014-02-19,42,3,fish,10.2,Fresh Food
1856,2014-04-26,14,2,chocolate,11.5,Bakery & Sweets
1966,2014-10-23,4,1,other vegetables,0.8,Fresh Food
1714,2014-01-22,123,1,mustard,5.2,Pantry Staples
2133,2014-12-04,19,2,sausage,3.1,Fresh Food
1147,2014-03-04,36,2,frozen meals,9.7,Frozen & Processed Food
4991,2014-01-20,41,3,processed cheese,6.4,Dairy
2850,2014-01-18,127,2,organic sausage,8.6,Fresh Food
4159,2014-07-11,101,3,canned fish,2.1,Frozen & Processed Food
1902,2014-12-14,71,1,shopping bags,5.12,Household & Hygiene
4675,2014-07-09,27,3,coffee,8.5,Beverages
4544,2014-10-29,25,1,canned beer,1.1,Beverages
4715,2014-12-10,38,2,soda,0.8,Beverages
2020,2014-02-01,8,1,beef,19.5,Fresh Food
3814,2014-01-05,17,2,bottled water,0.5,Beverages
3351,2014-06-13,7,1,citrus fruit,1.5,Fresh Food
1721,2014-03-07,17,1,bottled water,0.5,Beverages
4365,2014-01-23,4,1,other vegetables,0.8,Fresh Food
3724,2014-07-05,121,1,sweet spreads,5.4,Bakery & Sweets
3160,2014-11-13,14,3,chocolate,11.5,Bakery & Sweets
3786,2014-04-02,26,1,berries,10.8,Fresh Food
1204,2014-01-12,152,3,softener,11.8,Household & Hygiene
1240,2014-07-15,66,2,onions,1.3,Fresh Food
2504,2014-02-10,54,2,condensed milk,3.5,Dairy
4897,2014-06-13,136,3,dishes,6.8,Specialty & Seasonal
3491,2014-12-11,5,2,rolls/buns,1.2,Bakery & Sweets
3046,2014-08-22,7,2,citrus fruit,1.5,Fresh Food
4820,2014-04-23,66,1,onions,1.3,Fresh Food
4898,2014-04-03,1,1,tropical fruit,7.8,Fresh Food
2919,2014-01-14,5,1,rolls/buns,1.2,Bakery & Sweets
1354,2014-05-04,50,3,bottled beer,1.8,Beverages
4424,2014-08-31,70,3,margarine,3.5,Pantry Staples
1320,2014-07-19,128,2,soft cheese,7.2,Dairy
4422,2014-10-19,3,1,pip fruit,3.0,Fresh Food
3533,2014-08-22,21,3,hamburger meat,12.3,Fresh Food
3721,2014-12-10,1,3,tropical fruit,7.8,Fresh Food
3107,2014-01-02,5,1,rolls/buns,1.2,Bakery & Sweets
4908,2014-11-13,27,3,coffee,8.5,Beverages
1684,2014-02-26,25,1,canned beer,1.1,Beverages
3452,2014-12-23,25,2,canned beer,1.1,Beverages
4052,2014-05-17,64,2,UHT-milk,2.1,Dairy
1520,2014-04-30,4,2,other vegetables,0.8,Fresh Food
2063,2014-05-26,66,1,onions,1.3,Fresh Food
2353,2014-11-14,4,3,other vegetables,0.8,Fresh Food
3450,2014-05-20,49,2,beverages,1.1,Beverages
4056,2014-10-03,38,2,soda,0.8,Beverages
4865,2014-05-20,14,2,chocolate,11.5,Bakery & Sweets
1395,2014-05-20,119,3,long life bakery product,9.9,Bakery & Sweets
2325,2014-02-27,12,3,fruit/vegetable juice,2.1,Beverages
4887,2014-01-02,119,1,long life bakery product,9.9,Bakery & Sweets
3356,2014-09-30,64,2,UHT-milk,2.1,Dairy
3827,2014-09-11,23,3,pork,7.2,Fresh Food
1546,2014-04-02,83,1,white bread,0.3,Bakery & Sweets
1327,2014-12-04,3,2,pip fruit,3.0,Fresh Food
2682,2014-02-20,4,3,other vegetables,0.8,Fresh Food
4937,2014-06-22,5,3,rolls/buns,1.2,Bakery & Sweets
3817,2014-11-24,44,1,newspapers,3.2,Specialty & Seasonal
4314,2014-01-27,70,2,margarine,3.5,Pantry Staples
4146,2014-01-03,51,2,dessert,1.15,Bakery & Sweets
4749,2014-09-11,22,3,root vegetables,1.8,Fresh Food
3222,2014-01-16,5,2,rolls/buns,1.2,Bakery & Sweets
1937,2014-03-07,4,1,other vegetables,0.8,Fresh Food
1440,2014-01-01,4,3,other vegetables,0.8,Fresh Food
1682,2014-07-05,7,3,citrus fruit,1.5,Fresh Food
1421,2014-08-30,3,1,pip fruit,3.0,Fresh Food
2774,2014-03-26,4,3,other vegetables,0.8,Fresh Food
2009,2014-12-11,5,2,rolls/buns,1.2,Bakery & Sweets
1366,2014-02-19,25,2,canned beer,1.1,Beverages
1432,2014-03-12,75,3,frozen vegetables,2.5,Frozen & Processed Food
2758,2014-10-24,3,1,pip fruit,3.0,Fresh Food
1209,2014-03-05,18,1,yogurt,2.2,Dairy
3695,2014-10-12,7,2,citrus fruit,1.5,Fresh Food
1353,2014-09-12,5,1,rolls/buns,1.2,Bakery & Sweets
4351,2014-11-26,115,3,waffles,2.5,Bakery & Sweets
4277,2014-08-03,18,3,yogurt,2.2,Dairy
4532,2014-11-13,3,2,pip fruit,3.0,Fresh Food
4281,2014-03-09,18,2,yogurt,2.2,Dairy
2025,2014-11-13,27,2,coffee,8.5,Beverages
1708,2014-07-09,4,1,other vegetables,0.8,Fresh Food
3153,2014-06-21,66,3,onions,1.3,Fresh Food
4584,2014-04-22,4,3,other vegetables,0.8,Fresh Food
3948,2014-04-10,38,3,soda,0.8,Beverages
4082,2014-08-03,26,2,berries,10.8,Fresh Food
1169,2014-01-15,4,3,other vegetables,0.8,Fresh Food
1220,2014-11-16,19,1,sausage,3.1,Fresh Food
1438,2014-05-18,11,1,butter,3.2,Dairy
2071,2014-07-31,3,3,pip fruit,3.0,Fresh Food
4802,2014-08-10,1,2,tropical fruit,7.8,Fresh Food
2868,2014-06-15,7,3,citrus fruit,1.5,Fresh Food
2390,2014-11-28,5,1,rolls/buns,1.2,Bakery & Sweets
3649,2014-09-23,5,1,rolls/buns,1.2,Bakery & Sweets
1834,2014-12-21,26,1,berries,10.8,Fresh Food
1578,2014-03-26,2,3,whole milk,1.8,Dairy
4060,2014-10-11,1,1,tropical fruit,7.8,Fresh Food
3717,2014-01-27,3,2,pip fruit,3.0,Fresh Food
1501,2014-11-03,2,3,whole milk,1.8,Dairy
4654,2014-05-06,5,3,rolls/buns,1.2,Bakery & Sweets
1022,2014-02-22,8,1,beef,19.5,Fresh Food
4822,2014-07-02,5,1,rolls/buns,1.2,Bakery & Sweets
4473,2014-06-03,50,2,bottled beer,1.8,Beverages
1099,2014-08-29,22,3,root vegetables,1.8,Fresh Food
2020,2014-04-11,21,1,hamburger meat,12.3,Fresh Food
4227,2014-07-25,7,2,citrus fruit,1.5,Fresh Food
1113,2014-02-02,45,1,curd,9.8,Dairy
4542,2014-12-05,4,3,other vegetables,0.8,Fresh Food
1607,2014-10-05,4,1,other vegetables,0.8,Fresh Food
4825,2014-04-23,38,3,soda,0.8,Beverages
4467,2014-01-11,83,1,white bread,0.3,Bakery & Sweets
3146,2014-02-07,22,3,root vegetables,1.8,Fresh Food
3508,2014-03-10,22,2,root vegetables,1.8,Fresh Food
4712,2014-11-03,23,3,pork,7.2,Fresh Food
3535,2014-02-16,2,2,whole milk,1.8,Dairy
4404,2014-10-10,65,3,candy,3.6,Bakery & Sweets
2934,2014-10-30,1,2,tropical fruit,7.8,Fresh Food
4080,2014-04-23,7,1,citrus fruit,1.5,Fresh Food
1266,2014-08-27,4,3,other vegetables,0.8,Fresh Food
4244,2014-12-05,73,1,oil,3.4,Pantry Staples
2545,2014-04-13,37,2,herbs,6.5,Fresh Food
3427,2014-06-05,57,3,meat,8.5,Fresh Food
2174,2014-09-18,5,3,rolls/buns,1.2,Bakery & Sweets
3849,2014-10-09,23,1,pork,7.2,Fresh Food
4015,2014-11-10,2,3,whole milk,1.8,Dairy
3123,2014-12-15,2,3,whole milk,1.8,Dairy
3366,2014-12-19,56,1,white wine,14.2,Beverages
4916,2014-11-07,61,3,liquor,8.5,Beverages
4698,2014-07-24,55,1,cleaner,11.8,Household & Hygiene
1137,2014-05-16,150,1,nut snack,4.9,Snacks
1781,2014-03-15,15,1,specialty bar,5.2,Bakery & Sweets
1519,2014-10-28,11,1,butter,3.2,Dairy
4262,2014-08-17,69,1,domestic eggs,1.25,Fresh Food
4625,2014-01-03,83,2,white bread,0.3,Bakery & Sweets
4823,2014-02-22,2,2,whole milk,1.8,Dairy
2669,2014-03-20,83,1,white bread,0.3,Bakery & Sweets
1417,2014-10-14,74,2,whipped/sour cream,5.5,Dairy
2311,2014-10-26,38,2,soda,0.8,Beverages
4387,2014-10-22,91,3,frozen dessert,2.8,Frozen & Processed Food
4833,2014-08-17,69,1,domestic eggs,1.25,Fresh Food
1002,2014-04-26,11,2,butter,3.2,Dairy
1019,2014-12-10,21,3,hamburger meat,12.3,Fresh Food
1548,2014-10-01,119,3,long life bakery product,9.9,Bakery & Sweets
2350,2014-04-03,4,1,other vegetables,0.8,Fresh Food
4599,2014-04-23,24,1,pastry,3.1,Bakery & Sweets
2983,2014-02-28,1,3,tropical fruit,7.8,Fresh Food
1994,2014-07-21,38,1,soda,0.8,Beverages
2611,2014-02-16,131,1,roll products,8.6,Specialty & Seasonal
2649,2014-09-03,78,3,baking powder,1.8,Pantry Staples
4941,2014-06-12,2,3,whole milk,1.8,Dairy
1836,2014-04-13,2,1,whole milk,1.8,Dairy
1878,2014-06-09,5,2,rolls/buns,1.2,Bakery & Sweets
3184,2014-09-10,76,1,sliced cheese,4.2,Dairy
1924,2014-05-20,4,2,other vegetables,0.8,Fresh Food
3266,2014-10-30,64,3,UHT-milk,2.1,Dairy
4807,2014-05-21,45,2,curd,9.8,Dairy
1746,2014-03-21,22,3,root vegetables,1.8,Fresh Food
3267,2014-03-27,4,1,other vegetables,0.8,Fresh Food
3216,2014-11-02,4,1,other vegetables,0.8,Fresh Food
3629,2014-11-05,7,3,citrus fruit,1.5,Fresh Food
1142,2014-05-22,44,3,newspapers,3.2,Specialty & Seasonal
1178,2014-06-15,1,3,tropical fruit,7.8,Fresh Food
2391,2014-11-01,2,1,whole milk,1.8,Dairy
1753,2014-07-30,96,1,hygiene articles,7.5,Household & Hygiene
4607,2014-06-09,24,2,pastry,3.1,Bakery & Sweets
2762,2014-10-27,24,3,pastry,3.1,Bakery & Sweets
1959,2014-03-23,3,2,pip fruit,3.0,Fresh Food
2776,2014-05-14,79,1,specialty cheese,12.14,Dairy
4554,2014-07-18,83,2,white bread,0.3,Bakery & Sweets
4367,2014-08-22,5,2,rolls/buns,1.2,Bakery & Sweets
3265,2014-07-09,2,1,whole milk,1.8,Dairy
4665,2014-01-12,38,1,soda,0.8,Beverages
4224,2014-10-06,40,3,grapes,9.4,Fresh Food
1759,2014-07-28,17,2,bottled water,0.5,Beverages
4712,2014-09-21,2,1,whole milk,1.8,Dairy
1364,2014-01-07,7,1,citrus fruit,1.5,Fresh Food
4465,2014-01-04,53,2,specialty chocolate,18.8,Bakery & Sweets
